antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'NoCardiovascularDisease', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7840172786177105,1.0,0.7840172786177105,1.0,1.0,1.0,0.0,inf,0.0,0.7840172786177105,0.0,0.8920086393088553
"frozenset({'NoCardiovascularDisease', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.7415406767458603,1.0,0.7415406767458603,1.0,1.0,1.0,0.0,inf,0.0,0.7415406767458603,0.0,0.8707703383729302
"frozenset({'NoDiabetes', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.6652267818574514,1.0,0.6652267818574514,1.0,1.0,1.0,0.0,inf,0.0,0.6652267818574515,0.0,0.8326133909287257
"frozenset({'NoDiabetes', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7580993520518359,1.0,0.7580993520518359,1.0,1.0,1.0,0.0,inf,0.0,0.758099352051836,0.0,0.8790496760259179
"frozenset({'NoDiabetes', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.7213822894168467,1.0,0.7213822894168467,1.0,1.0,1.0,0.0,inf,0.0,0.7213822894168467,0.0,0.8606911447084233
"frozenset({'NoDepression', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7199424046076314,1.0,0.7199424046076314,1.0,1.0,1.0,0.0,inf,0.0,0.7199424046076314,0.0,0.8599712023038157
"frozenset({'NoDepression', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.6904247660187185,1.0,0.6904247660187185,1.0,1.0,1.0,0.0,inf,0.0,0.6904247660187186,0.0,0.8452123830093592
"frozenset({'NoHypertension', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.775377969762419,1.0,0.775377969762419,1.0,1.0,1.0,0.0,inf,0.0,0.775377969762419,0.0,0.8876889848812095
"frozenset({'NoCardiovascularDisease', 'NoDiabetes', 'NoFamilyHistoryAlzheimers'})",frozenset({'NoDiagnosis'}),0.5284377249820015,1.0,0.5284377249820015,1.0,1.0,1.0,0.0,inf,0.0,0.5284377249820016,0.0,0.7642188624910007
"frozenset({'NoCardiovascularDisease', 'NoDepression', 'NoFamilyHistoryAlzheimers'})",frozenset({'NoDiagnosis'}),0.5133189344852411,1.0,0.5133189344852411,1.0,1.0,1.0,0.0,inf,0.0,0.5133189344852411,0.0,0.7566594672426206
"frozenset({'NoCardiovascularDisease', 'NoFamilyHistoryAlzheimers', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.5802735781137509,1.0,0.5802735781137509,1.0,1.0,1.0,0.0,inf,0.0,0.5802735781137509,0.0,0.7901367890568755
"frozenset({'NoCardiovascularDisease', 'NoFamilyHistoryAlzheimers', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.5514758819294456,1.0,0.5514758819294456,1.0,1.0,1.0,0.0,inf,0.0,0.5514758819294456,0.0,0.7757379409647228
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.5529157667386609,1.0,0.5529157667386609,1.0,1.0,1.0,0.0,inf,0.0,0.5529157667386609,0.0,0.7764578833693305
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.5305975521958244,1.0,0.5305975521958244,1.0,1.0,1.0,0.0,inf,0.0,0.5305975521958244,0.0,0.7652987760979122
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDepression', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.5327573794096472,1.0,0.5327573794096472,1.0,1.0,1.0,0.0,inf,0.0,0.5327573794096472,0.0,0.7663786897048236
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDepression', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.515478761699064,1.0,0.515478761699064,1.0,1.0,1.0,0.0,inf,0.0,0.515478761699064,0.0,0.7577393808495321
"frozenset({'NoFamilyHistoryAlzheimers', 'NoHypertension', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.5773938084953204,1.0,0.5773938084953204,1.0,1.0,1.0,0.0,inf,0.0,0.5773938084953205,0.0,0.7886969042476601
"frozenset({'NoCardiovascularDisease', 'NoDiabetes', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.5687544996400288,1.0,0.5687544996400288,1.0,1.0,1.0,0.0,inf,0.0,0.5687544996400289,0.0,0.7843772498200143
"frozenset({'NoCardiovascularDisease', 'NoDiabetes', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.6537077033837293,1.0,0.6537077033837293,1.0,1.0,1.0,0.0,inf,0.0,0.6537077033837293,0.0,0.8268538516918646
"frozenset({'NoCardiovascularDisease', 'NoDiabetes', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.6177105831533477,1.0,0.6177105831533477,1.0,1.0,1.0,0.0,inf,0.0,0.6177105831533478,0.0,0.8088552915766738
"frozenset({'NoCardiovascularDisease', 'NoDepression', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.6227501799856011,1.0,0.6227501799856011,1.0,1.0,1.0,0.0,inf,0.0,0.6227501799856012,0.0,0.8113750899928005
"frozenset({'NoCardiovascularDisease', 'NoDepression', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.5968322534197265,1.0,0.5968322534197265,1.0,1.0,1.0,0.0,inf,0.0,0.5968322534197265,0.0,0.7984161267098633
"frozenset({'NoCardiovascularDisease', 'NoHypertension', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.6695464362850972,1.0,0.6695464362850972,1.0,1.0,1.0,0.0,inf,0.0,0.6695464362850972,0.0,0.8347732181425487
"frozenset({'NoDiabetes', 'NoDepression', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.597552195824334,1.0,0.597552195824334,1.0,1.0,1.0,0.0,inf,0.0,0.5975521958243342,0.0,0.798776097912167
"frozenset({'NoDiabetes', 'NoDepression', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.5737940964722822,1.0,0.5737940964722822,1.0,1.0,1.0,0.0,inf,0.0,0.5737940964722823,0.0,0.786897048236141
"frozenset({'NoDiabetes', 'NoHypertension', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.6493880489560835,1.0,0.6493880489560835,1.0,1.0,1.0,0.0,inf,0.0,0.6493880489560835,0.0,0.8246940244780417
"frozenset({'NoDepression', 'NoHypertension', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.6241900647948164,1.0,0.6241900647948164,1.0,1.0,1.0,0.0,inf,0.0,0.6241900647948164,0.0,0.8120950323974082
"frozenset({'NoCardiovascularDisease', 'NoDiabetes', 'NoDepression', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.5125989920806335,1.0,0.5125989920806335,1.0,1.0,1.0,0.0,inf,0.0,0.5125989920806335,0.0,0.7562994960403168
"frozenset({'NoCardiovascularDisease', 'NoDiabetes', 'NoHypertension', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.5579553635709144,1.0,0.5579553635709144,1.0,1.0,1.0,0.0,inf,0.0,0.5579553635709144,0.0,0.7789776817854572
"frozenset({'NoHypertension', 'NoCardiovascularDisease', 'NoDepression', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.5385169186465083,1.0,0.5385169186465083,1.0,1.0,1.0,0.0,inf,0.0,0.5385169186465084,0.0,0.7692584593232541
"frozenset({'NoHypertension', 'NoDiabetes', 'NoDepression', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.5161987041036717,1.0,0.5161987041036717,1.0,1.0,1.0,0.0,inf,0.0,0.5161987041036717,0.0,0.7580993520518359
