antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'NoBehavioralProblems', 'NoConfusion', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.597552195824334,1.0,0.597552195824334,1.0,1.0,1.0,0.0,inf,0.0,0.5975521958243342,0.0,0.798776097912167
"frozenset({'NoBehavioralProblems', 'NoConfusion', 'NoDifficultyCompletingTasks'})",frozenset({'NoDiagnosis'}),0.5932325413966882,1.0,0.5932325413966882,1.0,1.0,1.0,0.0,inf,0.0,0.5932325413966882,0.0,0.7966162706983442
"frozenset({'NoBehavioralProblems', 'NoForgetfulness', 'NoConfusion'})",frozenset({'NoDiagnosis'}),0.5003599712023038,1.0,0.5003599712023038,1.0,1.0,1.0,0.0,inf,0.0,0.5003599712023038,0.0,0.750179985601152
"frozenset({'NoBehavioralProblems', 'NoDisorientation', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.6328293736501079,1.0,0.6328293736501079,1.0,1.0,1.0,0.0,inf,0.0,0.632829373650108,0.0,0.8164146868250539
"frozenset({'NoBehavioralProblems', 'NoDisorientation', 'NoDifficultyCompletingTasks'})",frozenset({'NoDiagnosis'}),0.6335493160547156,1.0,0.6335493160547156,1.0,1.0,1.0,0.0,inf,0.0,0.6335493160547156,0.0,0.8167746580273578
"frozenset({'NoBehavioralProblems', 'NoDisorientation', 'NoForgetfulness'})",frozenset({'NoDiagnosis'}),0.5248380129589633,1.0,0.5248380129589633,1.0,1.0,1.0,0.0,inf,0.0,0.5248380129589634,0.0,0.7624190064794816
"frozenset({'NoBehavioralProblems', 'NoDifficultyCompletingTasks', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.6443484521238301,1.0,0.6443484521238301,1.0,1.0,1.0,0.0,inf,0.0,0.6443484521238301,0.0,0.822174226061915
"frozenset({'NoBehavioralProblems', 'NoForgetfulness', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.537077033837293,1.0,0.537077033837293,1.0,1.0,1.0,0.0,inf,0.0,0.537077033837293,0.0,0.7685385169186465
"frozenset({'NoBehavioralProblems', 'NoForgetfulness', 'NoDifficultyCompletingTasks'})",frozenset({'NoDiagnosis'}),0.5305975521958244,1.0,0.5305975521958244,1.0,1.0,1.0,0.0,inf,0.0,0.5305975521958244,0.0,0.7652987760979122
"frozenset({'NoDisorientation', 'NoConfusion', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5536357091432685,1.0,0.5536357091432685,1.0,1.0,1.0,0.0,inf,0.0,0.5536357091432687,0.0,0.7768178545716342
"frozenset({'NoDifficultyCompletingTasks', 'NoDisorientation', 'NoConfusion'})",frozenset({'NoDiagnosis'}),0.5593952483801296,1.0,0.5593952483801296,1.0,1.0,1.0,0.0,inf,0.0,0.5593952483801296,0.0,0.7796976241900648
"frozenset({'NoDifficultyCompletingTasks', 'NoConfusion', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5673146148308136,1.0,0.5673146148308136,1.0,1.0,1.0,0.0,inf,0.0,0.5673146148308137,0.0,0.7836573074154067
"frozenset({'NoDifficultyCompletingTasks', 'NoDisorientation', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5961123110151187,1.0,0.5961123110151187,1.0,1.0,1.0,0.0,inf,0.0,0.5961123110151187,0.0,0.7980561555075594
"frozenset({'NoBehavioralProblems', 'NoDisorientation', 'NoConfusion', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.5248380129589633,1.0,0.5248380129589633,1.0,1.0,1.0,0.0,inf,0.0,0.5248380129589634,0.0,0.7624190064794816
"frozenset({'NoBehavioralProblems', 'NoConfusion', 'NoMemoryComplaints', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5241180705543557,1.0,0.5241180705543557,1.0,1.0,1.0,0.0,inf,0.0,0.5241180705543557,0.0,0.7620590352771779
"frozenset({'NoDifficultyCompletingTasks', 'NoConfusion', 'NoBehavioralProblems', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.5277177825773938,1.0,0.5277177825773938,1.0,1.0,1.0,0.0,inf,0.0,0.5277177825773938,0.0,0.7638588912886969
"frozenset({'NoBehavioralProblems', 'NoDisorientation', 'NoMemoryComplaints', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5579553635709144,1.0,0.5579553635709144,1.0,1.0,1.0,0.0,inf,0.0,0.5579553635709144,0.0,0.7789776817854572
"frozenset({'NoDifficultyCompletingTasks', 'NoDisorientation', 'NoBehavioralProblems', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.5651547876169907,1.0,0.5651547876169907,1.0,1.0,1.0,0.0,inf,0.0,0.5651547876169907,0.0,0.7825773938084953
"frozenset({'NoDifficultyCompletingTasks', 'NoBehavioralProblems', 'NoMemoryComplaints', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5694744420446364,1.0,0.5694744420446364,1.0,1.0,1.0,0.0,inf,0.0,0.5694744420446364,0.0,0.7847372210223182
"frozenset({'NoDifficultyCompletingTasks', 'NoDisorientation', 'NoConfusion', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.5025197984161267,1.0,0.5025197984161267,1.0,1.0,1.0,0.0,inf,0.0,0.5025197984161267,0.0,0.7512598992080634
"frozenset({'NoDifficultyCompletingTasks', 'NoConfusion', 'NoMemoryComplaints', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5061195104391649,1.0,0.5061195104391649,1.0,1.0,1.0,0.0,inf,0.0,0.5061195104391649,0.0,0.7530597552195825
"frozenset({'NoDifficultyCompletingTasks', 'NoDisorientation', 'NoMemoryComplaints', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5327573794096472,1.0,0.5327573794096472,1.0,1.0,1.0,0.0,inf,0.0,0.5327573794096472,0.0,0.7663786897048236
"frozenset({'NoDifficultyCompletingTasks', 'NoConfusion', 'NoBehavioralProblems', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5046796256299496,1.0,0.5046796256299496,1.0,1.0,1.0,0.0,inf,0.0,0.5046796256299497,0.0,0.7523398128149748
"frozenset({'NoDifficultyCompletingTasks', 'NoDisorientation', 'NoBehavioralProblems', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5349172066234701,1.0,0.5349172066234701,1.0,1.0,1.0,0.0,inf,0.0,0.5349172066234702,0.0,0.767458603311735
