antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'NoForgetfulness'}),frozenset({'NoDiagnosis'}),0.698464402047464,0.6463471382038157,0.45137273150302465,0.6462358427714856,0.999827808578778,1.0,-7.773589759307864e-05,0.9996853965274435,-0.0005708207257218391,0.5052083333333334,-0.0003147024790492681,0.672289987620444
"frozenset({'NoFamilyHistoryAlzheimers', 'NoCardiovascularDisease'})",frozenset({'NoDiagnosis'}),0.6430898092135877,0.6463471382038157,0.41228478362028853,0.6410998552821997,0.991881633550358,1.0,-0.0033744741729517247,0.9853795463756586,-0.022418312124359244,0.470026525198939,-0.014837382892832682,0.6394844128822805
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes'})",frozenset({'NoDiagnosis'}),0.6314564913913449,0.6463471382038157,0.39692880409492787,0.6285924834193073,0.9725307752830031,1.0,-0.01121129201609028,0.952196296542504,-0.07118424091774016,0.4506075013206551,-0.050203622541985043,0.6213516772748084
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.5979525360632852,0.6463471382038157,0.38203815728245694,0.6389105058365758,0.9884943679213833,1.0,-0.0044467531837614205,0.9794050159657257,-0.02813613196689891,0.44306529951430107,-0.021028056522629675,0.6149916100097206
"frozenset({'NoFamilyHistoryAlzheimers', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.6761284318287576,0.6463471382038157,0.4304327594229874,0.6366139022711631,0.9849411634130522,1.0,-0.006580917547763743,0.9732151670262419,-0.045079146593255424,0.4825247782994261,-0.027522005288513816,0.6512803132666111
"frozenset({'NoFamilyHistoryAlzheimers', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.6384364820846905,0.6463471382038157,0.41321544904606794,0.6472303206997085,1.0013664212985411,1.0,0.000563855925716561,1.002503566909845,0.0037740443145850688,0.47410571276027763,0.0024973147153600616,0.6432695879956426
"frozenset({'NoFamilyHistoryAlzheimers', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.5872498836668217,0.6463471382038157,0.42159143787808284,0.7179080824088748,1.110715960472766,1.0,0.042024156159508885,1.2536795269291703,0.2415016014992124,0.5191977077363898,0.20234798565351578,0.6850879504916945
"frozenset({'NoBehavioralProblems', 'NoFamilyHistoryAlzheimers'})",frozenset({'NoDiagnosis'}),0.6268031642624476,0.6463471382038157,0.429502093997208,0.6852264291017075,1.0601523370335273,1.0,0.024369662559078742,1.1235151057534438,0.15203594480753696,0.5091009376723663,0.10993631070995977,0.6748666342772757
"frozenset({'NoFamilyHistoryAlzheimers', 'NoConfusion'})",frozenset({'NoDiagnosis'}),0.5974872033503955,0.6463471382038157,0.3787808282922289,0.6339563862928349,0.9808295710174962,1.0,-0.007403315706700497,0.9661495203112779,-0.04630908844643091,0.43786982248520706,-0.03503648139039183,0.6099947518217235
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDisorientation'})",frozenset({'NoDiagnosis'}),0.6351791530944625,0.6463471382038157,0.40204746393671476,0.632967032967033,0.9792988868582823,1.0,-0.008498763912614449,0.9635452222590651,-0.05476923076923072,0.45714285714285713,-0.037834008097165764,0.6274986352740133
"frozenset({'NoFamilyHistoryAlzheimers', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.636109818520242,0.6463471382038157,0.401582131223825,0.6313094367227505,0.9767343265062569,1.0,-0.009565629560081945,0.9592132184035395,-0.0614373012981161,0.4558901215002642,-0.042521079582643576,0.6263098659495683
"frozenset({'NoDifficultyCompletingTasks', 'NoFamilyHistoryAlzheimers'})",frozenset({'NoDiagnosis'}),0.6305258259655654,0.6463471382038157,0.4025127966496045,0.6383763837638377,0.9876679976303003,1.0,-0.005025766526835895,0.9779584239465913,-0.0326892200219713,0.46035125066524746,-0.02253835696251696,0.6305632818747194
"frozenset({'NoForgetfulness', 'NoFamilyHistoryAlzheimers'})",frozenset({'NoDiagnosis'}),0.5267566309911587,0.6463471382038157,0.33690088413215447,0.6395759717314488,0.9895239476248261,1.0,-0.0035667568388643156,0.9812133322384328,-0.02188155902122801,0.40289371174179184,-0.01914636414357451,0.5804071363336869
"frozenset({'NoCardiovascularDisease', 'NoDiabetes'})",frozenset({'NoDiagnosis'}),0.7254536993950674,0.6463471382038157,0.46533271288971617,0.6414368184733804,0.992402968250032,1.0,-0.003562209613656886,0.9863055662616304,-0.027126676351427976,0.5133470225872692,-0.01388457513250724,0.6806896115405059
"frozenset({'NoCardiovascularDisease', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.6849697533736622,0.6463471382038157,0.4448580735225686,0.6494565217391304,1.0048107021003536,1.0,0.0021298336733286405,1.0088701793875643,0.015197493247962029,0.5018372703412074,0.008792191075514705,0.668860730272013
"frozenset({'NoCardiovascularDisease', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7766402978129362,0.6463471382038157,0.5067473243369008,0.652486518873577,1.0094985810362254,1.0,0.004768090431750305,1.0176665971341923,0.04212580348943925,0.5530726256983239,0.017359906656996025,0.7182518987456438
"frozenset({'NoCardiovascularDisease', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.7268496975337366,0.6463471382038157,0.47929269427640764,0.6594110115236875,1.0202118529621342,1.0,0.009495472371167935,1.0383567107624807,0.07252939911678624,0.5361790733992712,0.0369398207426375,0.7004758441347739
"frozenset({'NoCardiovascularDisease', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.6821777570963239,0.6463471382038157,0.4955793392275477,0.7264665757162346,1.1239572866912801,1.0,0.054655698182041024,1.2929054747960251,0.3470067844843586,0.5949720670391062,0.22654825159761607,0.7466026183116811
"frozenset({'NoBehavioralProblems', 'NoCardiovascularDisease'})",frozenset({'NoDiagnosis'}),0.7194043741275011,0.6463471382038157,0.5034899953466728,0.6998706338939198,1.0828092096746103,1.0,0.03850503691805529,1.1783347507260795,0.27254975890725036,0.583917970858068,0.15134472662899162,0.7394241578396885
"frozenset({'NoCardiovascularDisease', 'NoConfusion'})",frozenset({'NoDiagnosis'}),0.6826430898092136,0.6463471382038157,0.4439274080967892,0.6503067484662577,1.0061261356760172,1.0,0.002703000583993642,1.01132309601365,0.019186078680905255,0.5015772870662459,0.011196319018404961,0.668565901230969
"frozenset({'NoDisorientation', 'NoCardiovascularDisease'})",frozenset({'NoDiagnosis'}),0.7235923685435086,0.6463471382038157,0.46905537459283386,0.6482315112540192,1.0029154194995589,1.0,0.0013635179586163337,1.0053568557460082,0.010516875100208286,0.5206611570247933,0.005328312743272799,0.6869667275492558
"frozenset({'NoCardiovascularDisease', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.7226617031177291,0.6463471382038157,0.4685900418799442,0.6484224082421121,1.003210766963498,1.0,0.0014997181803044768,1.005902736940429,0.011540025192778594,0.5204134366925065,0.005868099095130013,0.6867022048409985
"frozenset({'NoDifficultyCompletingTasks', 'NoCardiovascularDisease'})",frozenset({'NoDiagnosis'}),0.7231270358306189,0.6463471382038157,0.4727780362959516,0.6537966537966539,1.0115255644413312,1.0,0.0053869461290229625,1.0215177457830307,0.0411533117183881,0.527244421380384,0.021064485538169923,0.6926290684390037
"frozenset({'NoForgetfulness', 'NoCardiovascularDisease'})",frozenset({'NoDiagnosis'}),0.5993485342019544,0.6463471382038157,0.3890181479758027,0.6490683229813664,1.0042100979747706,1.0,0.0016309381077176943,1.0077541725519585,0.010464075932625305,0.45410103204780006,0.007694508009153168,0.6254700866166731
"frozenset({'NoDiabetes', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.6793857608189856,0.6463471382038157,0.42996742671009774,0.6328767123287671,0.9791591467203171,1.0,-0.00915161553167565,0.9633081683254272,-0.06225364560318165,0.4799999999999999,-0.03808940158615731,0.6490517470931092
"frozenset({'NoDiabetes', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7705909725453699,0.6463471382038157,0.4899953466728711,0.6358695652173914,0.9837895577049489,1.0,-0.008073923157523866,0.971225769708924,-0.06701281055900599,0.5286144578313253,-0.029626716247139456,0.6969844586346137
"frozenset({'NoDiabetes', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.7226617031177291,0.6463471382038157,0.4662633783154956,0.6452028332260142,0.9982295814274331,1.0,-0.0008269453841441288,0.996774762921006,-0.006354293016267256,0.5164948453608248,-0.0032356728911781645,0.6832925613214305
"frozenset({'NoMemoryComplaints', 'NoDiabetes'})",frozenset({'NoDiagnosis'}),0.6700791065611913,0.6463471382038157,0.4778966961377385,0.7131944444444445,1.1034232261419086,1.0,0.0447929832417428,1.2330753534782213,0.2840966678248639,0.5699223085460599,0.1890195540935673,0.7262876469882409
"frozenset({'NoBehavioralProblems', 'NoDiabetes'})",frozenset({'NoDiagnosis'}),0.7124243834341554,0.6463471382038157,0.4890646812470917,0.6864794252122797,1.0620909177690345,1.0,0.028591219827807435,1.1280052737707464,0.20328920830523572,0.5623327982878545,0.11347932208051185,0.7215694462274501
"frozenset({'NoConfusion', 'NoDiabetes'})",frozenset({'NoDiagnosis'}),0.6742671009771987,0.6463471382038157,0.42857142857142855,0.6356107660455487,0.9833891549545601,1.0,-0.007239182530167032,0.9705359786793012,-0.04930013625665788,0.4804381846635367,-0.030358504958047254,0.6493388603445887
"frozenset({'NoDisorientation', 'NoDiabetes'})",frozenset({'NoDiagnosis'}),0.7142857142857143,0.6463471382038157,0.4527687296416938,0.6338762214983713,0.9807055435565154,1.0,-0.00890779764674604,0.9659379766141332,-0.06442307692307725,0.49871860584315736,-0.03526315789473693,0.6671900905907984
"frozenset({'NoDiabetes', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.7217310376919498,0.6463471382038157,0.4592833876221498,0.6363636363636362,0.9845539629556906,1.0,-0.007205403142912181,0.9725453699395065,-0.0533695160560835,0.5053763440860214,-0.02822966507177068,0.6734733948556841
"frozenset({'NoDifficultyCompletingTasks', 'NoDiabetes'})",frozenset({'NoDiagnosis'}),0.7142857142857143,0.6463471382038157,0.45649139134481154,0.6390879478827362,0.988768898488121,1.0,-0.005185135943628294,0.9798865394533265,-0.03823529411764726,0.5048893463715903,-0.0205263157894737,0.6726757234014114
"frozenset({'NoForgetfulness', 'NoDiabetes'})",frozenset({'NoDiagnosis'}),0.591903210795719,0.6463471382038157,0.3778501628664495,0.6383647798742138,0.9876500446002056,1.0,-0.004724783525013321,0.9779270439233616,-0.029729788648725303,0.4391563007030827,-0.022571168487255967,0.6114790062078053
"frozenset({'NoDepression', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7245230339692881,0.6463471382038157,0.46533271288971617,0.6422607578676943,0.9936777312150289,1.0,-0.0029606766790791217,0.9885772097247019,-0.02257488776947277,0.5138746145940392,-0.011554778082006459,0.6811015812376628
"frozenset({'NoDepression', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.6849697533736622,0.6463471382038157,0.44625407166123776,0.6514945652173912,1.0079638737596643,1.0,0.0035258318119977816,1.014770004998018,0.02507997775871279,0.5042060988433228,0.014555027173912861,0.6709596656180549
"frozenset({'NoMemoryComplaints', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.6300604932526757,0.6463471382038157,0.45556072591903213,0.723042836041359,1.1186602265319514,1.0,0.04832292920988068,1.2769225996587563,0.2867320651929516,0.5549886621315193,0.21686717717484272,0.713933225076115
"frozenset({'NoBehavioralProblems', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.6742671009771987,0.6463471382038157,0.46579804560260585,0.6908212560386473,1.0688084083708085,1.0,0.02998743450101027,1.1438459748720333,0.19764235764235782,0.5449101796407185,0.12575642003559612,0.7057418015254431
"frozenset({'NoConfusion', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.6356444858073522,0.6463471382038157,0.4062354583527222,0.6390922401171303,0.9887755392452937,1.0,-0.0046115359638959075,0.9798981931310095,-0.030214682147843026,0.46386822529224225,-0.02051417893195661,0.6338009796697962
"frozenset({'NoDisorientation', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.6738017682643089,0.6463471382038157,0.4304327594229874,0.6388121546961326,0.9883422033419648,1.0,-0.005077085211319277,0.9791383248200284,-0.03489801628881676,0.4837866108786611,-0.02130615731317238,0.6523794394790958
"frozenset({'NoDepression', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.6826430898092136,0.6463471382038157,0.4378780828292229,0.6414451261077028,0.9924158214582097,1.0,-0.0033463246835726546,0.9863284187357458,-0.0235143392735416,0.49138381201044384,-0.013861084203350995,0.659455464421742
"frozenset({'NoDifficultyCompletingTasks', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.6700791065611913,0.6463471382038157,0.4313634248487669,0.6437499999999999,0.9959818214542836,1.0,-0.0017402880472288107,0.9927097874980609,-0.012080627705627917,0.48738170347003157,-0.007343750000000193,0.6555683045356371
"frozenset({'NoForgetfulness', 'NoDepression'})",frozenset({'NoDiagnosis'}),0.5616565844578874,0.6463471382038157,0.3634248487668683,0.6470588235294118,1.0011010883835176,1.0,0.0003997227491830957,1.0020164417558555,0.002509168114263821,0.4303030303030303,0.0020123839009288805,0.604666920763986
"frozenset({'NoHypertension', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7705909725453699,0.6463471382038157,0.5011633317822243,0.6503623188405797,1.006212111726714,1.0,0.003094061951829319,1.01148383270204,0.026911581076576454,0.5472560975609756,0.011353451563691839,0.7128701443014993
"frozenset({'NoMemoryComplaints', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7161470451372731,0.6463471382038157,0.5151233131689158,0.7192982456140351,1.1128667601328737,1.0,0.052243720011320494,1.2598883201489066,0.3572970811675334,0.6079077429983526,0.2062788550323177,0.7581372437573415
"frozenset({'NoBehavioralProblems', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7701256398324802,0.6463471382038157,0.5304792926942764,0.6888217522658611,1.065714863656829,1.0,0.03271078933117033,1.136496089849874,0.26824525889622863,0.5987394957983193,0.12010256002544135,0.7547780467592804
"frozenset({'NoConfusion', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7175430432759423,0.6463471382038157,0.45742205677059095,0.6374837872892347,0.9862870114359722,1.0,-0.00635983578887106,0.9755504702857175,-0.04691463328924772,0.5046201232032854,-0.025062290941361316,0.6725935855092682
"frozenset({'NoDisorientation', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7673336435551419,0.6463471382038157,0.4895300139599814,0.6379624014554276,0.9870275023237681,1.0,-0.0064338905993913675,0.9768401492494271,-0.05346824709877188,0.5297079556898289,-0.02370894641090276,0.6976709055513279
"frozenset({'NoPersonalityChanges', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7673336435551419,0.6463471382038157,0.4895300139599814,0.6379624014554276,0.9870275023237681,1.0,-0.0064338905993913675,0.9768401492494271,-0.05346824709877188,0.5297079556898289,-0.02370894641090276,0.6976709055513279
"frozenset({'NoDifficultyCompletingTasks', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.7645416472778036,0.6463471382038157,0.4932526756630991,0.6451612903225806,0.9981653080656773,1.0,-0.0009066300925403836,0.9966580650619739,-0.007745857437003798,0.5375253549695741,-0.0033531409168082046,0.704150119603335
"frozenset({'NoForgetfulness', 'NoHeadInjury'})",frozenset({'NoDiagnosis'}),0.6337831549557934,0.6463471382038157,0.40716612377850164,0.6424375917767988,0.9939513208987334,1.0,-0.0024778046689609146,0.9890661145100677,-0.016345555003228207,0.4664179104477611,-0.011054756936393862,0.6361935979042381
"frozenset({'NoMemoryComplaints', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.6710097719869706,0.6463471382038157,0.4881340158213122,0.7274618585298197,1.125497144694444,1.0,0.05442876999073881,1.2976270399748033,0.3389272197000443,0.5886644219977553,0.22936254471129283,0.7413407204816125
"frozenset({'NoBehavioralProblems', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.7217310376919498,0.6463471382038157,0.5044206607724523,0.6989039329464861,1.0813135722836564,1.0,0.03793187000739029,1.1745515816828302,0.2702381246220487,0.5840517241379309,0.14861125250262983,0.7396607497705793
"frozenset({'NoConfusion', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.6751977664029781,0.6463471382038157,0.4374127501163332,0.647829083390765,1.0022928007248049,1.0,0.0010006060801597827,1.004208028309713,0.007042918978235671,0.49473684210526325,0.004190395008886671,0.6622874718609693
"frozenset({'NoDisorientation', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.7208003722661703,0.6463471382038157,0.4667287110283853,0.6475145255003228,1.0018061305256976,1.0,0.0008414531979010764,1.0033118734840467,0.006457294782319624,0.5183462532299743,0.003300941184465517,0.6848083786608885
"frozenset({'NoPersonalityChanges', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.7212657049790601,0.6463471382038157,0.4685900418799442,0.6496774193548387,1.005152465222137,1.0,0.0024020175821710676,1.0095063274108391,0.018390465406594586,0.5212215320910973,0.00941680814940572,0.6873297103973618
"frozenset({'NoDifficultyCompletingTasks', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.7156817124243834,0.6463471382038157,0.4676593764541647,0.6534460338101431,1.0109831005457146,1.0,0.0050805497638583,1.020484242856532,0.03820993233505168,0.5228928199791885,0.020073061392102,0.6884940752204063
"frozenset({'NoForgetfulness', 'NoHypertension'})",frozenset({'NoDiagnosis'}),0.5993485342019544,0.6463471382038157,0.39087947882736157,0.6521739130434783,1.0090149309794347,1.0,0.0034922689592765677,1.01675197766403,0.022299651567944258,0.45726728361458896,0.01647597254004579,0.6284627664569443
"frozenset({'NoBehavioralProblems', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.6663564448580735,0.6463471382038157,0.5141926477431363,0.7716480446927374,1.1938600777859558,1.0,0.08349506658545175,1.5487183427894062,0.48668976441558265,0.6439393939393938,0.35430480005880616,0.783592200892085
"frozenset({'NoConfusion', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.6281991624011168,0.6463471382038157,0.4527687296416938,0.7207407407407407,1.115098525451297,1.0,0.04673399880169782,1.266396189455832,0.2776170624380163,0.5509626274065685,0.21035769980506805,0.7106223502119831
"frozenset({'NoDisorientation', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.6686831084225221,0.6463471382038157,0.47929269427640764,0.7167710508002784,1.1089567949386596,1.0,0.047091280782278644,1.2486465906661346,0.29654876186320495,0.5734966592427618,0.19913287917078712,0.7291558637730693
"frozenset({'NoMemoryComplaints', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.6682177757096324,0.6463471382038157,0.47929269427640764,0.7172701949860725,1.1097290489741323,1.0,0.047392047249567526,1.2508510087175386,0.298024210569316,0.5738161559888579,0.2005442750329865,0.7294054358659664
"frozenset({'NoDifficultyCompletingTasks', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.6728711028385296,0.6463471382038157,0.48580735225686367,0.7219917012448133,1.1170339567855319,1.0,0.05089904055713468,1.272094622281797,0.32027762790013237,0.5829145728643216,0.2138949552303996,0.7368057858275903
"frozenset({'NoForgetfulness', 'NoMemoryComplaints'})",frozenset({'NoDiagnosis'}),0.5518845974872033,0.6463471382038157,0.39599813866914846,0.7175379426644183,1.110143296462084,1.0,0.03928910846452982,1.2520366987769393,0.221405883738269,0.4936194895591648,0.20130136682346694,0.6651044644927563
"frozenset({'NoBehavioralProblems', 'NoConfusion'})",frozenset({'NoDiagnosis'}),0.6668217775709633,0.6463471382038157,0.45695672405770127,0.6852756454989533,1.0602284824890214,1.0,0.025958376432727803,1.1236908003413129,0.17050057458840126,0.533695652173913,0.11007547654901388,0.6961295434118236
"frozenset({'NoBehavioralProblems', 'NoDisorientation'})",frozenset({'NoDiagnosis'}),0.7068403908794788,0.6463471382038157,0.4872033503955328,0.6892692560895326,1.0664072219844531,1.0,0.030339086583715202,1.1381328327720421,0.21241642788920742,0.5626007522837184,0.12136793596895468,0.7215244768568614
"frozenset({'NoBehavioralProblems', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.7156817124243834,0.6463471382038157,0.49418334108887857,0.6905071521456437,1.0683224405766656,1.0,0.03160451439857215,1.1426850870641418,0.22493457978492276,0.569436997319035,0.12486824994866892,0.7275429929194741
"frozenset({'NoDifficultyCompletingTasks', 'NoBehavioralProblems'})",frozenset({'NoDiagnosis'}),0.7068403908794788,0.6463471382038157,0.4899953466728711,0.6932192231731402,1.072518438156284,1.0,0.033131082861053485,1.1527869035802658,0.23064260842038628,0.5676549865229109,0.13253698763036623,0.7256592876124881
"frozenset({'NoBehavioralProblems', 'NoForgetfulness'})",frozenset({'NoDiagnosis'}),0.5928338762214984,0.6463471382038157,0.4094927873429502,0.6907378335949764,1.0686793408175697,1.0,0.026316308016909595,1.1435374262140576,0.15783636363636355,0.49355019629837343,0.1255205320994794,0.6621435748248461
"frozenset({'NoDisorientation', 'NoConfusion'})",frozenset({'NoDiagnosis'}),0.6700791065611913,0.6463471382038157,0.42671009771986973,0.6368055555555555,0.9852376809855211,1.0,-0.006393615176125966,0.9737287208154977,-0.04344250235404913,0.47960251046025104,-0.026980080409356847,0.6484963702903768
"frozenset({'NoConfusion', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.6747324336900884,0.6463471382038157,0.429502093997208,0.636551724137931,0.9848449641270077,1.0,-0.006609283571676505,0.9730486709762186,-0.04517241379310346,0.4817327766179541,-0.027697822141560784,0.6505292817953874
"frozenset({'NoDifficultyCompletingTasks', 'NoConfusion'})",frozenset({'NoDiagnosis'}),0.6654257794322941,0.6463471382038157,0.43182875756165656,0.6489510489510489,1.0040286567284407,1.0,0.0017327093385497983,1.0074175146783735,0.011992830080092108,0.49074563722897946,0.007362900257637054,0.6585288002134655
"frozenset({'NoForgetfulness', 'NoConfusion'})",frozenset({'NoDiagnosis'}),0.5570032573289903,0.6463471382038157,0.35877152163797116,0.6441102756892231,0.9965392242304827,1.0,-0.0012459397068252387,0.9937147313850531,-0.007778345540226003,0.4247933884297521,-0.006325023084025803,0.5995929348208535
"frozenset({'NoDisorientation', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.7119590507212658,0.6463471382038157,0.4523033969288041,0.6352941176470588,0.982899250412908,1.0,-0.007869298023191307,0.9696933307314729,-0.05696148963182414,0.49922958397534667,-0.03125386996904036,0.6675390674628383
"frozenset({'NoDifficultyCompletingTasks', 'NoDisorientation'})",frozenset({'NoDiagnosis'}),0.7054443927408097,0.6463471382038157,0.4560260586319218,0.646437994722955,1.0001405692293954,1.0,6.409422197078962e-05,1.0002569747817447,0.0004771576877191905,0.5090909090909089,0.00025690876267156346,0.6759907756192169
"frozenset({'NoForgetfulness', 'NoDisorientation'})",frozenset({'NoDiagnosis'}),0.5825965565379246,0.6463471382038157,0.3745928338762215,0.6429712460063898,0.9947769673633777,1.0,-0.0019667831694636373,0.9905444809145921,-0.01242258961004877,0.43845315904139437,-0.009545779384563658,0.6112624408577665
"frozenset({'NoDifficultyCompletingTasks', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.7194043741275011,0.6463471382038157,0.46300604932526757,0.6435963777490298,0.9957441438320123,1.0,-0.0019789091033499684,0.9922818953482775,-0.015003513241967033,0.5128865979381444,-0.0077781371280723766,0.6799695351668116
"frozenset({'NoForgetfulness', 'NoPersonalityChanges'})",frozenset({'NoDiagnosis'}),0.5909725453699395,0.6463471382038157,0.3811074918566775,0.6448818897637796,0.9977330317511608,1.0,-0.0008659216002074865,0.9958739123750645,-0.005524243680066051,0.4451086956521739,-0.004143182760049584,0.6172573595687149
"frozenset({'NoDifficultyCompletingTasks', 'NoForgetfulness'})",frozenset({'NoDiagnosis'}),0.5853885528152629,0.6463471382038157,0.3797114937180084,0.6486486486486487,1.0035607962173838,1.0,0.0013472778685899578,1.0065504528045246,0.008557800224466906,0.4456581103222283,0.006507823613086869,0.6180608254042379
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes', 'NoCardiovascularDisease'})",frozenset({'NoDiagnosis'}),0.5439739413680782,0.6463471382038157,0.3415542112610517,0.6278870829769033,0.9714394105956553,1.0,-0.01004178899965591,0.9503912538844583,-0.060565891118526206,0.40241228070175444,-0.05219823510872996,0.5781624039794524
