antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'NoDiabetes', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.7421052631578947,1.0,0.7421052631578947,1.0,1.0,1.0,0.0,inf,0.0,0.7421052631578948,0.0,0.8710526315789473
"frozenset({'NoDifficultyCompletingTasks', 'NoDiabetes'})",frozenset({'YesDiagnosis'}),0.7289473684210527,1.0,0.7289473684210527,1.0,1.0,1.0,0.0,inf,0.0,0.7289473684210528,0.0,0.8644736842105263
"frozenset({'NoForgetfulness', 'NoDiabetes'})",frozenset({'YesDiagnosis'}),0.6052631578947368,1.0,0.6052631578947368,1.0,1.0,1.0,0.0,inf,0.0,0.605263157894737,0.0,0.8026315789473684
"frozenset({'NoDepression', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.7328947368421053,1.0,0.7328947368421053,1.0,1.0,1.0,0.0,inf,0.0,0.7328947368421053,0.0,0.8664473684210526
"frozenset({'NoDepression', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.675,1.0,0.675,1.0,1.0,1.0,0.0,inf,0.0,0.675,0.0,0.8375
"frozenset({'NoBehavioralProblems', 'NoDepression'})",frozenset({'YesDiagnosis'}),0.5894736842105263,1.0,0.5894736842105263,1.0,1.0,1.0,0.0,inf,0.0,0.5894736842105263,0.0,0.7947368421052632
"frozenset({'NoConfusion', 'NoDepression'})",frozenset({'YesDiagnosis'}),0.6486842105263158,1.0,0.6486842105263158,1.0,1.0,1.0,0.0,inf,0.0,0.6486842105263158,0.0,0.8243421052631579
"frozenset({'NoDisorientation', 'NoDepression'})",frozenset({'YesDiagnosis'}),0.6881578947368421,1.0,0.6881578947368421,1.0,1.0,1.0,0.0,inf,0.0,0.6881578947368421,0.0,0.844078947368421
"frozenset({'NoDepression', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.6921052631578948,1.0,0.6921052631578948,1.0,1.0,1.0,0.0,inf,0.0,0.6921052631578948,0.0,0.8460526315789474
"frozenset({'NoDifficultyCompletingTasks', 'NoDepression'})",frozenset({'YesDiagnosis'}),0.675,1.0,0.675,1.0,1.0,1.0,0.0,inf,0.0,0.675,0.0,0.8375
"frozenset({'NoForgetfulness', 'NoDepression'})",frozenset({'YesDiagnosis'}),0.5605263157894737,1.0,0.5605263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.5605263157894738,0.0,0.7802631578947368
"frozenset({'NoHypertension', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.7618421052631579,1.0,0.7618421052631579,1.0,1.0,1.0,0.0,inf,0.0,0.7618421052631579,0.0,0.8809210526315789
"frozenset({'NoMemoryComplaints', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.5684210526315789,1.0,0.5684210526315789,1.0,1.0,1.0,0.0,inf,0.0,0.5684210526315789,0.0,0.7842105263157895
"frozenset({'NoBehavioralProblems', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.6776315789473685,1.0,0.6776315789473685,1.0,1.0,1.0,0.0,inf,0.0,0.6776315789473685,0.0,0.8388157894736843
"frozenset({'NoConfusion', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.7355263157894737,1.0,0.7355263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.7355263157894737,0.0,0.8677631578947369
"frozenset({'NoDisorientation', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.7855263157894737,1.0,0.7855263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.7855263157894739,0.0,0.8927631578947368
"frozenset({'NoPersonalityChanges', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.7855263157894737,1.0,0.7855263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.7855263157894739,0.0,0.8927631578947368
"frozenset({'NoDifficultyCompletingTasks', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.7671052631578947,1.0,0.7671052631578947,1.0,1.0,1.0,0.0,inf,0.0,0.7671052631578947,0.0,0.8835526315789474
"frozenset({'NoForgetfulness', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.6407894736842106,1.0,0.6407894736842106,1.0,1.0,1.0,0.0,inf,0.0,0.6407894736842106,0.0,0.8203947368421053
"frozenset({'NoMemoryComplaints', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.5171052631578947,1.0,0.5171052631578947,1.0,1.0,1.0,0.0,inf,0.0,0.5171052631578947,0.0,0.7585526315789474
"frozenset({'NoBehavioralProblems', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.6144736842105263,1.0,0.6144736842105263,1.0,1.0,1.0,0.0,inf,0.0,0.6144736842105263,0.0,0.8072368421052631
"frozenset({'NoConfusion', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.6723684210526316,1.0,0.6723684210526316,1.0,1.0,1.0,0.0,inf,0.0,0.6723684210526317,0.0,0.8361842105263158
"frozenset({'NoDisorientation', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.718421052631579,1.0,0.718421052631579,1.0,1.0,1.0,0.0,inf,0.0,0.7184210526315791,0.0,0.8592105263157894
"frozenset({'NoPersonalityChanges', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.7144736842105263,1.0,0.7144736842105263,1.0,1.0,1.0,0.0,inf,0.0,0.7144736842105263,0.0,0.8572368421052632
"frozenset({'NoDifficultyCompletingTasks', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.7013157894736842,1.0,0.7013157894736842,1.0,1.0,1.0,0.0,inf,0.0,0.7013157894736842,0.0,0.8506578947368422
"frozenset({'NoForgetfulness', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.5894736842105263,1.0,0.5894736842105263,1.0,1.0,1.0,0.0,inf,0.0,0.5894736842105263,0.0,0.7947368421052632
"frozenset({'NoDisorientation', 'NoMemoryComplaints'})",frozenset({'YesDiagnosis'}),0.5355263157894737,1.0,0.5355263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.5355263157894739,0.0,0.7677631578947368
"frozenset({'NoMemoryComplaints', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.5342105263157895,1.0,0.5342105263157895,1.0,1.0,1.0,0.0,inf,0.0,0.5342105263157895,0.0,0.7671052631578947
"frozenset({'NoDifficultyCompletingTasks', 'NoMemoryComplaints'})",frozenset({'YesDiagnosis'}),0.5289473684210526,1.0,0.5289473684210526,1.0,1.0,1.0,0.0,inf,0.0,0.5289473684210526,0.0,0.7644736842105263
"frozenset({'NoBehavioralProblems', 'NoConfusion'})",frozenset({'YesDiagnosis'}),0.593421052631579,1.0,0.593421052631579,1.0,1.0,1.0,0.0,inf,0.0,0.5934210526315791,0.0,0.7967105263157894
"frozenset({'NoBehavioralProblems', 'NoDisorientation'})",frozenset({'YesDiagnosis'}),0.6210526315789474,1.0,0.6210526315789474,1.0,1.0,1.0,0.0,inf,0.0,0.6210526315789474,0.0,0.8105263157894738
"frozenset({'NoBehavioralProblems', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.6263157894736842,1.0,0.6263157894736842,1.0,1.0,1.0,0.0,inf,0.0,0.6263157894736842,0.0,0.8131578947368421
"frozenset({'NoDifficultyCompletingTasks', 'NoBehavioralProblems'})",frozenset({'YesDiagnosis'}),0.6131578947368421,1.0,0.6131578947368421,1.0,1.0,1.0,0.0,inf,0.0,0.6131578947368421,0.0,0.8065789473684211
"frozenset({'NoBehavioralProblems', 'NoForgetfulness'})",frozenset({'YesDiagnosis'}),0.5184210526315789,1.0,0.5184210526315789,1.0,1.0,1.0,0.0,inf,0.0,0.5184210526315789,0.0,0.7592105263157894
"frozenset({'NoDisorientation', 'NoConfusion'})",frozenset({'YesDiagnosis'}),0.6881578947368421,1.0,0.6881578947368421,1.0,1.0,1.0,0.0,inf,0.0,0.6881578947368421,0.0,0.844078947368421
"frozenset({'NoConfusion', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.6934210526315789,1.0,0.6934210526315789,1.0,1.0,1.0,0.0,inf,0.0,0.6934210526315789,0.0,0.8467105263157895
"frozenset({'NoDifficultyCompletingTasks', 'NoConfusion'})",frozenset({'YesDiagnosis'}),0.6605263157894737,1.0,0.6605263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.6605263157894739,0.0,0.8302631578947368
"frozenset({'NoForgetfulness', 'NoConfusion'})",frozenset({'YesDiagnosis'}),0.5605263157894737,1.0,0.5605263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.5605263157894738,0.0,0.7802631578947368
"frozenset({'NoDisorientation', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.7342105263157894,1.0,0.7342105263157894,1.0,1.0,1.0,0.0,inf,0.0,0.7342105263157894,0.0,0.8671052631578947
"frozenset({'NoDifficultyCompletingTasks', 'NoDisorientation'})",frozenset({'YesDiagnosis'}),0.7052631578947368,1.0,0.7052631578947368,1.0,1.0,1.0,0.0,inf,0.0,0.7052631578947368,0.0,0.8526315789473684
"frozenset({'NoForgetfulness', 'NoDisorientation'})",frozenset({'YesDiagnosis'}),0.5881578947368421,1.0,0.5881578947368421,1.0,1.0,1.0,0.0,inf,0.0,0.5881578947368421,0.0,0.7940789473684211
"frozenset({'NoDifficultyCompletingTasks', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.725,1.0,0.725,1.0,1.0,1.0,0.0,inf,0.0,0.725,0.0,0.8625
"frozenset({'NoForgetfulness', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.593421052631579,1.0,0.593421052631579,1.0,1.0,1.0,0.0,inf,0.0,0.5934210526315791,0.0,0.7967105263157894
"frozenset({'NoDifficultyCompletingTasks', 'NoForgetfulness'})",frozenset({'YesDiagnosis'}),0.5815789473684211,1.0,0.5815789473684211,1.0,1.0,1.0,0.0,inf,0.0,0.5815789473684212,0.0,0.7907894736842105
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes', 'NoCardiovascularDisease'})",frozenset({'YesDiagnosis'}),0.5723684210526315,1.0,0.5723684210526315,1.0,1.0,1.0,0.0,inf,0.0,0.5723684210526316,0.0,0.7861842105263157
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDepression', 'NoCardiovascularDisease'})",frozenset({'YesDiagnosis'}),0.5236842105263158,1.0,0.5236842105263158,1.0,1.0,1.0,0.0,inf,0.0,0.5236842105263158,0.0,0.7618421052631579
"frozenset({'NoHeadInjury', 'NoFamilyHistoryAlzheimers', 'NoCardiovascularDisease'})",frozenset({'YesDiagnosis'}),0.5855263157894737,1.0,0.5855263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.5855263157894737,0.0,0.7927631578947368
"frozenset({'NoFamilyHistoryAlzheimers', 'NoHypertension', 'NoCardiovascularDisease'})",frozenset({'YesDiagnosis'}),0.5434210526315789,1.0,0.5434210526315789,1.0,1.0,1.0,0.0,inf,0.0,0.5434210526315789,0.0,0.7717105263157895
"frozenset({'NoFamilyHistoryAlzheimers', 'NoConfusion', 'NoCardiovascularDisease'})",frozenset({'YesDiagnosis'}),0.525,1.0,0.525,1.0,1.0,1.0,0.0,inf,0.0,0.5250000000000001,0.0,0.7625
"frozenset({'NoDisorientation', 'NoFamilyHistoryAlzheimers', 'NoCardiovascularDisease'})",frozenset({'YesDiagnosis'}),0.5592105263157895,1.0,0.5592105263157895,1.0,1.0,1.0,0.0,inf,0.0,0.5592105263157896,0.0,0.7796052631578947
"frozenset({'NoFamilyHistoryAlzheimers', 'NoPersonalityChanges', 'NoCardiovascularDisease'})",frozenset({'YesDiagnosis'}),0.5592105263157895,1.0,0.5592105263157895,1.0,1.0,1.0,0.0,inf,0.0,0.5592105263157896,0.0,0.7796052631578947
"frozenset({'NoDifficultyCompletingTasks', 'NoFamilyHistoryAlzheimers', 'NoCardiovascularDisease'})",frozenset({'YesDiagnosis'}),0.5526315789473685,1.0,0.5526315789473685,1.0,1.0,1.0,0.0,inf,0.0,0.5526315789473685,0.0,0.7763157894736843
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes', 'NoDepression'})",frozenset({'YesDiagnosis'}),0.5407894736842105,1.0,0.5407894736842105,1.0,1.0,1.0,0.0,inf,0.0,0.5407894736842105,0.0,0.7703947368421052
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.6013157894736842,1.0,0.6013157894736842,1.0,1.0,1.0,0.0,inf,0.0,0.6013157894736842,0.0,0.8006578947368421
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.5526315789473685,1.0,0.5526315789473685,1.0,1.0,1.0,0.0,inf,0.0,0.5526315789473685,0.0,0.7763157894736843
"frozenset({'NoFamilyHistoryAlzheimers', 'NoConfusion', 'NoDiabetes'})",frozenset({'YesDiagnosis'}),0.5276315789473685,1.0,0.5276315789473685,1.0,1.0,1.0,0.0,inf,0.0,0.5276315789473685,0.0,0.7638157894736842
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDisorientation', 'NoDiabetes'})",frozenset({'YesDiagnosis'}),0.5697368421052632,1.0,0.5697368421052632,1.0,1.0,1.0,0.0,inf,0.0,0.5697368421052633,0.0,0.7848684210526315
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDiabetes', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.5736842105263158,1.0,0.5736842105263158,1.0,1.0,1.0,0.0,inf,0.0,0.5736842105263158,0.0,0.7868421052631579
"frozenset({'NoDifficultyCompletingTasks', 'NoFamilyHistoryAlzheimers', 'NoDiabetes'})",frozenset({'YesDiagnosis'}),0.5644736842105263,1.0,0.5644736842105263,1.0,1.0,1.0,0.0,inf,0.0,0.5644736842105263,0.0,0.7822368421052632
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDepression', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.5526315789473685,1.0,0.5526315789473685,1.0,1.0,1.0,0.0,inf,0.0,0.5526315789473685,0.0,0.7763157894736843
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDepression', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.5105263157894737,1.0,0.5105263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.5105263157894737,0.0,0.7552631578947369
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDisorientation', 'NoDepression'})",frozenset({'YesDiagnosis'}),0.5302631578947369,1.0,0.5302631578947369,1.0,1.0,1.0,0.0,inf,0.0,0.5302631578947369,0.0,0.7651315789473685
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDepression', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.5276315789473685,1.0,0.5276315789473685,1.0,1.0,1.0,0.0,inf,0.0,0.5276315789473685,0.0,0.7638157894736842
"frozenset({'NoDifficultyCompletingTasks', 'NoFamilyHistoryAlzheimers', 'NoDepression'})",frozenset({'YesDiagnosis'}),0.5171052631578947,1.0,0.5171052631578947,1.0,1.0,1.0,0.0,inf,0.0,0.5171052631578947,0.0,0.7585526315789474
"frozenset({'NoFamilyHistoryAlzheimers', 'NoHypertension', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.575,1.0,0.575,1.0,1.0,1.0,0.0,inf,0.0,0.575,0.0,0.7875
"frozenset({'NoBehavioralProblems', 'NoFamilyHistoryAlzheimers', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.5092105263157894,1.0,0.5092105263157894,1.0,1.0,1.0,0.0,inf,0.0,0.5092105263157894,0.0,0.7546052631578948
"frozenset({'NoFamilyHistoryAlzheimers', 'NoConfusion', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.5578947368421052,1.0,0.5578947368421052,1.0,1.0,1.0,0.0,inf,0.0,0.5578947368421052,0.0,0.7789473684210526
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDisorientation', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.6013157894736842,1.0,0.6013157894736842,1.0,1.0,1.0,0.0,inf,0.0,0.6013157894736842,0.0,0.8006578947368421
"frozenset({'NoFamilyHistoryAlzheimers', 'NoPersonalityChanges', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.5986842105263158,1.0,0.5986842105263158,1.0,1.0,1.0,0.0,inf,0.0,0.5986842105263158,0.0,0.799342105263158
"frozenset({'NoDifficultyCompletingTasks', 'NoFamilyHistoryAlzheimers', 'NoHeadInjury'})",frozenset({'YesDiagnosis'}),0.5855263157894737,1.0,0.5855263157894737,1.0,1.0,1.0,0.0,inf,0.0,0.5855263157894737,0.0,0.7927631578947368
"frozenset({'NoFamilyHistoryAlzheimers', 'NoConfusion', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.5092105263157894,1.0,0.5092105263157894,1.0,1.0,1.0,0.0,inf,0.0,0.5092105263157894,0.0,0.7546052631578948
"frozenset({'NoFamilyHistoryAlzheimers', 'NoDisorientation', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.5526315789473685,1.0,0.5526315789473685,1.0,1.0,1.0,0.0,inf,0.0,0.5526315789473685,0.0,0.7763157894736843
"frozenset({'NoFamilyHistoryAlzheimers', 'NoPersonalityChanges', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.5486842105263158,1.0,0.5486842105263158,1.0,1.0,1.0,0.0,inf,0.0,0.5486842105263159,0.0,0.7743421052631578
"frozenset({'NoDifficultyCompletingTasks', 'NoFamilyHistoryAlzheimers', 'NoHypertension'})",frozenset({'YesDiagnosis'}),0.5381578947368421,1.0,0.5381578947368421,1.0,1.0,1.0,0.0,inf,0.0,0.5381578947368422,0.0,0.769078947368421
"frozenset({'NoDisorientation', 'NoConfusion', 'NoFamilyHistoryAlzheimers'})",frozenset({'YesDiagnosis'}),0.5328947368421053,1.0,0.5328947368421053,1.0,1.0,1.0,0.0,inf,0.0,0.5328947368421053,0.0,0.7664473684210527
"frozenset({'NoFamilyHistoryAlzheimers', 'NoConfusion', 'NoPersonalityChanges'})",frozenset({'YesDiagnosis'}),0.5381578947368421,1.0,0.5381578947368421,1.0,1.0,1.0,0.0,inf,0.0,0.5381578947368422,0.0,0.769078947368421
